Descriptor number,31,37,48,81,148,284,371,505,520,538,654,809,1069,1172,1178,1211,1291,1386,1410,1414
Compound number,ATS0v,ATS6v,ATS8e,AATS5m,ATSC0v,MATS5e,SpAD_DzZ,SpMin5_Bhv,SpMin4_Bhe,SpMin6_Bhp,SpAD_Dt,SHCHnX,maxdssC,ETA_Beta,ETA_dBeta,TIC0,piPC2,GGI8,VR3_D,MWC2
1,9991.306576,14002.42929,493.842236,67.09565115,1997.380537,-0.005448225,219.1448523,1.19045761,1.314265388,1.048294125,461.0557882,0,0,36.25,3.75,72.60098216,4.182050143,0.184177375,15.55231694,4.844187086
2,8246.867032,12027.5269,375.18094,47.72411819,1823.618728,-0.329064246,125.6017461,1.258483432,1.207674415,1.054767582,371.0690515,0,0,29.5,4.5,50.11730005,4.127134385,0.213151927,10.13779555,4.672828834
3,7956.005804,9409.457959,369.691232,32.85947423,2052.808215,0.02386673,158.2269557,1.320471979,1.295812294,1.091019968,267.8059335,0,0,19.75,-3.75,58.94877765,3.650658241,0.156210632,9.339308402,4.532599493
4,9027.630668,11911.55041,391.04788,57.53615509,1919.028215,-0.03251038,151.2066939,1.32085899,1.212967833,1.113144185,435.7207482,0,0,31.75,5.25,55.60770798,4.189654742,0.18090199,11.25082742,4.744932128
5,10247.35806,15667.32293,444.946498,79.03388658,1774.313724,0.083864688,179.7283308,1.267245635,1.265465572,1.192788603,528.2993966,0,0,39.25,6.75,66.67157449,4.40976339,0.293784643,16.70420389,4.919980926
6,10402.46285,18769.31475,705.557512,63.90366457,2316.174675,0.005836496,219.137381,1.407519635,1.361142951,1.26861881,629.9467801,0,0,32.75,-1.75,81.01347262,4.241326753,0.274880322,14.50692782,4.890349128
7,10547.42148,15700.13433,589.063544,59.77106497,2245.826259,0.1162993,239.0337681,1.37219206,1.322283681,1.17573859,487.5666393,0,0,37,3,75.71214382,4.197201948,0.200806248,14.90385755,4.875197323
8,7337.665739,8672.656973,318.589244,45.61197163,1598.138198,-0.172298542,92.49416977,1.223298287,1.070354908,1.051036813,298.0501209,0,0,27.5,4.5,45.39406218,4.123093976,0.116394243,9.119044024,4.59511985
9,9244.021445,12323.64307,483.473572,57.23927122,1920.067799,-0.051049899,168.8742272,1.360675592,1.199258127,1.114529745,457.0327265,0,0,33.25,4.75,62.31714901,4.204692619,0.163769211,12.62930943,4.779123493
10,7872.275487,10789.13435,303.933472,68.42989938,1574.776318,-0.437924654,89.42540216,1.022866948,1.014173634,0.960278991,349.4479348,0,0,29.5,5.5,49.2575667,4.077537444,0.102040816,10.3940296,4.615120517
11,6356.716174,6345.176386,185.400734,62.81019989,1302.496733,-0.234204207,78.86421279,0.947416374,0.800998864,0.862402285,198.7918968,0,0,22.25,3.75,39.85757379,3.663561646,0.0526581,6.709868742,4.290459441
12,8034.636603,14139.97679,468.129676,52.16230481,1876.369317,0.020772103,124.9926617,1.073107384,1.204382354,0.960278991,244.9575296,0,1.134212963,26,4,47.87554425,3.871201011,0.107331822,9.292858097,4.510859507
13,9161.172628,12923.7789,383.341828,53.95558905,1942.961216,0.117517718,187.8320157,1.215642094,1.100072043,1.139814254,391.6879158,0,0,34.75,5.25,62.29374672,4.166665224,0.098765432,12.62289463,4.779123493
14,11297.29518,18903.46958,635.539286,48.98813566,2695.791344,0.140176619,242.0011523,1.538538421,1.38705689,1.246692385,535.2028097,0,1.490529503,34.25,0.75,69.29132636,4.287028906,0.188964475,15.39761889,4.94875989
15,13875.39279,22356.47762,929.003282,47.57671125,3406.444513,-0.017062052,391.3911386,1.578789933,1.550514915,1.532213303,677.5926553,0,0.084346603,38.25,-0.25,92.606587,4.421848129,0.301579428,18.8675062,5.141663557
16,9244.079114,16282.5354,694.250556,58.9296493,2094.183494,0.093610202,185.9013743,1.246573037,1.272329485,1.058262671,361.5841275,0,0,29,2,66.70805898,4.043051268,0.262534643,12.02542604,4.744932128
17,5531.744199,5367.356011,133.31018,50.50019241,1300.407033,0.190076209,73.07824688,1.040102281,0.813170966,0.775829123,139.9735984,0,0,17.5,0.5,42.30207777,3.449987546,0.049382716,6.930304342,4.17438727
18,8979.827061,11154.50599,378.75744,80.79637734,1513.421814,-0.104754117,177.11103,1.201387062,1.167008611,1.040819304,481.1745324,0,0,33.5,3.5,59.22940198,4.234106505,0.177122701,12.85764253,4.844187086
19,7861.559137,11791.59731,366.104332,67.39106292,1507.420114,-0.030755566,106.4628028,1.276037536,1.302341655,1.056320578,356.1457724,0,0,30.75,5.25,51.62220356,4.200954297,0.141857206,10.40432164,4.691347882
20,8737.833521,11155.60247,331.04385,78.4177962,1453.226474,-0.122861179,169.8965372,1.404634191,1.350442505,1.051854915,355.2473105,0,0,32.75,3.25,65.13259105,4.204692619,0.243630322,12.54643785,4.812184355
21,9620.185101,21786.08224,1127.103324,40.32817876,2586.585478,-0.293906963,150.9405242,1.492892594,1.355541441,1.132309283,297.6580253,0,0,24.5,-1.5,64.87624892,4.038655656,0.21875,11.59457937,4.779123493
22,9645.913063,12579.80857,503.30124,37.64375364,2272.241843,0.093634872,210.16892,1.398091849,1.368326298,1.237477934,468.7287523,0,0,32,3,62.51081508,4.110873864,0.122952885,12.57910576,4.744932128
23,14354.32826,26293.79209,1106.717078,58.49833983,3172.834425,0.065132567,440.3947089,1.560666525,1.459862643,1.454289118,970.9956808,0,1.326268456,37,-10,111.0721635,4.418840608,0.347946586,21.43306368,5.241747015
24,8684.805485,16915.3302,583.103448,74.21624165,1815.129641,-0.047189177,157.9713452,1.239265991,1.218967951,1.146842388,431.322471,0,0,25.25,-4.25,68.13068654,4.069026754,0.143864953,14.89931615,4.828313737
25,7801.916125,10181.50552,272.003532,78.30134773,1486.690066,-0.070229719,122.3580742,1.076853923,0.943919931,0.928008724,251.1853824,0,0.64696936,25,1,54.29236623,3.860729711,0.143361048,9.734327956,4.553876892
26,10180.00999,19924.77758,738.781444,88.36666137,1895.136852,-0.132297,199.9440568,1.320641569,1.314838351,1.19512765,553.714584,0,0,35.75,1.25,75.65357506,4.317488114,0.439153439,18.03052045,4.96284463
27,10854.79311,17040.24437,687.92862,95.69092191,2222.349777,0.134125199,251.1022497,1.306468507,1.466626282,1.256967375,498.0002432,0,1.230200794,36,0,87.63161414,4.17438727,0.27843128,16.28785851,4.934473933
28,7745.663287,12551.47258,435.664052,41.22005365,1816.356991,-0.323393065,120.8634636,1.38008579,1.07367595,1.245513518,276.5040274,0,0.286777683,23.75,-3.75,63.70470697,3.881563798,0.122952885,10.74140241,4.65396035
29,6506.719274,5784.801895,161.868846,123.2413217,1113.833977,-0.737513716,86.01170634,0.874577611,0.808659354,0.721155927,169.7775817,0,0,21.25,0.75,50.39044053,3.650658241,0.090199043,7.333887194,4.343805422
30,8682.864978,15488.04609,697.198992,47.50745422,2039.062978,-0.260933619,135.179556,1.412300855,1.201202503,1.231650419,309.6185673,0,0.467516482,25,0,57.92474524,4.016383021,0.217435122,10.57041327,4.691347882
31,8843.131452,12665.87557,358.928664,77.40310046,1552.556277,-0.057873281,182.3356751,1.49381607,1.360655757,1.191691941,375.5599162,0,0,33.75,2.25,67.58797504,4.248495242,0.268321681,13.20870823,4.859812404
32,5152.048351,2928.211138,26.873856,43.75783422,1201.245601,-0.181804869,36.3954132,0.949019156,0.798620231,0.662447793,108.823609,0,0,15.25,1.25,34.35888965,3.569532696,0,5.117714519,4.17438727
33,9202.030489,10123.23578,273.70784,177.4065781,1381.974996,0.205879136,160.3696463,1.071278883,1.307825749,1.026678377,384.2641354,0,0,35.25,5.75,64.22183919,4.237723145,0.196027022,13.20612533,4.795790546
34,4863.71769,1816.838619,6.718464,64.76416415,810.5140449,-0.00163925,50.2736339,0.773701736,0.63534404,0.536849093,188.7871685,0,0,18.25,1.75,28.67152274,3.597312261,0,10.34737977,4.234106505
35,7872.275487,9147.924399,245.63576,87.03495606,1574.776318,0.115881907,111.9882994,1.310116971,1.250770049,0.905668191,298.1026408,0,0,30,5,49.2575667,4.064744092,0.057949106,10.01260564,4.59511985
36,8687.906538,10664.15204,394.853348,71.25920876,1666.308808,0.131963295,148.6667977,1.178412913,1.198413883,1.030681848,434.7416838,0,0,32.5,5.5,55.17743345,4.189654742,0.226505417,11.26813388,4.744932128
37,5847.191733,5623.979274,194.715006,61.6688638,1240.135818,-0.377391907,83.07788348,0.920052801,0.975915415,0.737460349,154.8001046,0,0,19.5,0.5,47.62835985,3.569532696,0.090199043,6.754513886,4.262679877
38,9345.787183,13291.07765,602.15662,33.20354783,2532.973319,-0.006343017,198.6768696,1.469228335,1.423485391,1.248553007,391.3516554,0,0,22.25,-1.25,58.98561472,3.860729711,0.090199043,10.79684947,4.59511985
39,8886.77471,10785.56561,425.954532,54.85994573,1875.670896,0.223665315,153.4774039,1.32818659,1.215636217,1.225880001,432.3241,0,0,32.5,4.5,57.93437721,4.158883083,0.156210632,11.46909478,4.727387819
40,7794.287344,10524.50567,216.089656,63.0588647,1468.80955,-0.077317161,97.97431702,1.039406356,1.135645531,0.960278991,349.699264,0,0,29,6,43.15297006,4.143134726,0.053665911,9.820525605,4.615120517
41,8363.509137,11617.0075,330.901592,64.77026453,1808.732794,-0.176179687,153.6085682,1.285229005,1.231107621,1.194753408,321.3124576,0,0,27.75,-0.75,63.83716515,3.946424432,0.172335601,11.32367868,4.691347882
42,5639.620653,5060.371165,149.31684,60.69161206,1033.59606,-0.150395174,68.3202952,1.001640892,0.798763776,0.588304806,216.2707857,0,0,21.5,0.5,46.04192499,3.719651113,0.103316327,6.857493052,4.317488114
43,4713.773182,5073.449781,227.463552,25.5431152,1268.020383,-3.80E-05,68.29201525,1.134540686,0.994528467,0.921354049,80.08295727,0,0,9.25,-6.25,44.49658339,2.772588722,0,4.854294844,3.891820298
44,10638.84946,17345.03136,535.82022,54.52384387,2128.259133,-0.001951815,183.3845391,1.502286541,1.387837889,1.280414583,719.1865983,0,0,41.25,6.75,59.9942098,4.529907701,0.213151927,14.96842216,5.003946306
45,10948.87656,14473.02232,455.02142,61.43901757,2144.812824,-0.021419753,224.2710496,1.456111107,1.399165744,1.174514545,644.0351465,0,0,39,5,66.03876986,4.382026635,0.197530864,13.96395235,4.934473933
46,9147.431496,17292.83671,588.787736,68.29014671,1948.98224,-0.270236468,150.7519775,1.242367351,1.259275014,1.028573078,419.1200694,0,1.118270818,27.5,0.5,61.17948971,3.998200702,0.192743764,14.81259653,4.744932128
47,9358.717969,11968.2538,376.466408,50.77258358,2058.856074,-0.063301156,148.4172734,1.214379864,1.270117534,1.058262671,400.3386899,0,1.003800392,29.25,1.75,59.58516821,4.17438727,0.233560091,12.68891104,4.779123493
48,5210.999447,3441.961537,67.18464,60.83126366,1099.649262,-0.104838517,46.37738922,0.911970979,0.959594301,0.691364859,173.9624791,0,0,19,2,40.82328309,3.695110004,0,5.856893366,4.234106505
49,9435.570546,16107.41034,583.334556,45.769941,2008.627009,-0.238681931,176.7319627,1.404181962,1.194917147,1.210394517,461.7689468,0,0,34,3,66.42203843,4.290459441,0.258755354,12.74986359,4.859812404
50,9073.277177,16288.45863,671.90638,48.37858827,2207.962441,-0.068663222,171.4192896,1.322407401,1.426946793,1.176732353,329.70871,0,0,28,1,64.62062731,3.970291914,0.156210632,11.75383845,4.672828834
51,11157.61865,20401.78219,813.59682,80.1135625,2287.207441,-0.185634997,201.4148311,1.383058834,1.497831993,1.274600784,518.0522872,0,0.519580814,33.25,-0.75,89.5596897,4.33073334,0.371370307,16.31197423,5.017279837
52,10559.2747,15245.75827,514.756132,44.82269938,2546.61359,0.043359465,228.8443737,1.525695738,1.396407349,1.2727492,505.6661377,0,0,31.5,0.5,68.84301647,4.110873864,0.156210632,13.61572277,4.844187086
53,7424.617235,9449.627385,242.576032,69.49650692,1433.719001,-0.215765401,90.87609681,1.028017456,1.029005187,0.896830592,281.0679699,0,0,29.5,6.5,39.46945462,4.085976313,0.032249937,27.36328362,4.532599493
54,10670.00216,15599.05263,363.334034,76.80257781,2001.72189,-0.238918295,180.0187018,1.244185493,1.196367616,1.032203998,433.3975672,0,0,36,5,65.36220737,4.324132656,0.254472159,13.93587683,4.890349128
55,9301.654784,10756.00315,360.330466,63.48390372,1807.675399,-0.095979562,167.7176942,1.334276099,1.178331177,1.088730281,458.3099948,0,0,34,5,63.20504982,4.204692619,0.163769211,12.02605363,4.779123493
56,10555.11436,14586.24885,553.53332,45.9035376,2497.433145,-0.104501143,210.0270184,1.465309876,1.462228689,1.141273753,490.1008664,0,0,33.75,3.25,67.04272166,4.262679877,0.172335601,13.62934004,4.890349128
57,7973.41307,12002.6265,382.92216,64.74530431,1584.572151,-0.093857671,121.9654043,1.09620128,1.095698118,0.960278991,323.162784,0,0,32,5,48.14629019,4.102643365,0.028974553,10.48582923,4.634728988
58,12152.64968,19205.48816,788.908448,48.92717296,2913.612948,0.062134282,315.6919244,1.462249425,1.51563902,1.307760713,534.4417608,0,0,35.5,2.5,76.51339243,4.212127598,0.17989418,15.96769565,4.934473933
59,20771.56388,40774.65959,1847.545396,44.7517076,4920.113274,-0.00939348,690.8324761,1.814970937,1.755046241,1.707678343,1096.052533,0,1.341356379,52.5,-10.5,153.5438774,4.663439094,0.504661124,31.40847293,5.525452939
